1590969600000,120.0,9458.5,9458.6,9435.1,9441.7,2186.0,9444.8227355901189387008234217749313815187557182068
1590969900000,146.0,9441.2,9482.0,9441.2,9481.5,4035.0,9468.3189095415117719950433705080545229244114002478
1590970200000,201.0,9481.6,9499.8,9479.6,9488.6,6016.0,9489.7949800531914893617021276595744680851063829787
1590970500000,217.0,9490.8,9506.0,9490.8,9491.0,4217.0,9497.9946644534028930519326535451742945221721603035
1590970800000,102.0,9489.5,9501.7,9484.4,9492.9,2262.0,9493.6663129973474801061007957559681697612732095491
1590971100000,42.0,9492.8,9497.3,9486.6,9497.3,878.0,9491.9091116173120728929384965831435079726651480638
1590971400000,80.0,9495.1,9500.0,9480.2,9483.1,1828.0,9488.8092450765864332603938730853391684901531728665
1590971700000,64.0,9483.7,9490.8,9477.6,9490.8,1597.0,9481.7232310582341891045710707576706324358171571697
1590972000000,37.0,9492.9,9492.9,9477.6,9477.6,654.0,9487.687920489296636085626911314984709480122324159
1590972300000,62.0,9476.6,9492.4,9476.3,9491.2,1298.0,9483.2617103235747303543913713405238828967642526965
1590972600000,45.0,9493.0,9500.2,9491.0,9493.7,793.0,9494.9794451450189155107187894073139974779319041614
1590972900000,133.0,9493.3,9524.6,9493.3,9508.0,4597.0,9506.2870785294757450511202958451163802479878181423
1590973200000,50.0,9509.1,9511.6,9497.4,9501.8,680.0,9504.6629411764705882352941176470588235294117647059
1590973500000,70.0,9500.5,9506.0,9488.7,9495.5,1738.0,9498.8005753739930955120828538550057537399309551208
1590973800000,75.0,9496.2,9496.2,9484.3,9485.1,1369.0,9489.5847333820306793279766252739225712198685171658
1590974100000,76.0,9484.3,9486.1,9477.7,9483.6,1752.0,9482.5758561643835616438356164383561643835616438356
1590974400000,34.0,9485.2,9492.9,9483.1,9489.2,782.0,9488.2046035805626598465473145780051150895140664962
1590974700000,40.0,9492.3,9501.8,9492.3,9501.8,969.0,9498.696800825593395252837977296181630546955624355
1590975000000,103.0,9504.0,9518.7,9500.1,9518.7,3464.0,9510.417494226327944572748267898383371824480369515
1590975300000,110.0,9517.8,9530.0,9517.8,9528.8,3149.0,9523.4314385519212448396316290885995554144172753255
1590975600000,113.0,9529.3,9539.9,9518.8,9524.6,3388.0,9527.8655844155844155844155844155844155844155844156
1590975900000,70.0,9527.8,9529.7,9514.9,9527.5,2423.0,9521.2642179116797358646306231943871234007428807264
1590976200000,119.0,9527.7,9544.3,9527.2,9543.5,4524.0,9536.9306808134394341290893015030946065428824049514
1590976500000,346.0,9543.1,9588.0,9542.7,9565.1,13052.0,9565.3923460006129328838492185105730922463990193074
1590976800000,103.0,9567.8,9572.9,9552.8,9553.4,3157.0,9563.3549889135254988913525498891352549889135254989
