1590640500000,61.0,9202.0,9202.0,9177.6,9187.0,3480.0,9189.6479885057471264367816091954022988505747126437
1590640800000,36.0,9186.4,9187.8,9180.6,9181.9,1544.0,9183.9553108808290155440414507772020725388601036269
1590641100000,37.0,9180.4,9189.9,9180.0,9186.2,2053.0,9183.8066731612274719922065270336093521675596687774
1590641400000,43.0,9186.2,9191.5,9178.3,9190.8,1569.0,9185.2193116634799235181644359464627151051625239006
1590641700000,41.0,9191.1,9197.9,9190.0,9191.1,1519.0,9194.438512179065174456879526003949967083607636603
1590642000000,39.0,9188.6,9188.6,9178.9,9181.8,1362.0,9184.2428781204111600587371512481644640234948604993
1590642300000,25.0,9181.2,9183.9,9178.2,9180.1,716.0,9181.5988826815642458100558659217877094972067039106
1590642600000,36.0,9184.0,9185.5,9177.3,9177.3,2075.0,9182.5803373493975903614457831325301204819277108434
1590642900000,43.0,9177.8,9177.8,9169.6,9169.7,2351.0,9172.2819651212250106337728626116546150574223734581
1590643200000,32.0,9170.3,9180.0,9168.7,9180.0,1435.0,9170.6944250871080139372822299651567944250871080139
1590643500000,33.0,9181.2,9181.2,9168.1,9168.1,886.0,9174.3009029345372460496613995485327313769751693002
1590643800000,84.0,9168.0,9168.0,9146.1,9151.9,7416.0,9153.5045846817691477885652642934196332254584681769
1590644100000,87.0,9150.0,9158.7,9130.2,9157.9,5280.0,9144.9374810606060606060606060606060606060606060606
1590644400000,48.0,9154.9,9165.1,9154.9,9164.9,3017.0,9159.383128936029168047729532648326151806430228704
1590644700000,34.0,9162.2,9167.8,9158.2,9166.6,966.0,9164.0169772256728778467908902691511387163561076605
1590645000000,32.0,9165.5,9173.9,9164.3,9170.3,930.0,9170.879247311827956989247311827956989247311827957
1590645300000,71.0,9170.2,9183.9,9170.2,9175.5,3861.0,9177.1800828800828800828800828800828800828800828801
1590645600000,37.0,9175.7,9175.7,9164.2,9169.2,888.0,9168.2850225225225225225225225225225225225225225225
1590645900000,46.0,9171.2,9175.9,9164.4,9174.9,1721.0,9170.9541545613015688553166763509587449157466589192
1590646200000,43.0,9174.1,9185.9,9173.1,9183.9,2280.0,9181.5402192982456140350877192982456140350877192982
1590646500000,44.0,9184.0,9185.7,9174.9,9177.0,2621.0,9179.0705074399084318962228157191911484166348721862
1590646800000,33.0,9179.8,9179.8,9170.4,9173.2,1836.0,9174.329193899782135076252723311546840958605664488
1590647100000,34.0,9172.4,9179.9,9168.1,9168.1,1631.0,9174.8837522992029429797670141017780502759043531576
1590647400000,73.0,9171.3,9181.9,9160.0,9163.1,3849.0,9168.4037412314886983632112236944660950896336710834
1590647700000,41.0,9165.9,9167.9,9160.3,9160.3,2600.0,9164.0525384615384615384615384615384615384615384615
1590648000000,40.0,9160.4,9171.4,9156.4,9171.4,1371.0,9163.9869438366156090444930707512764405543398978848
1590648300000,19.0,9168.9,9173.9,9168.9,9171.4,495.0,9171.0751515151515151515151515151515151515151515152
1590648600000,33.0,9173.0,9179.8,9168.3,9174.9,1077.0,9176.2088207985143918291550603528319405756731662024
1590648900000,40.0,9174.0,9180.0,9170.6,9177.9,1484.0,9176.7239218328840970350404312668463611859838274933
1590649200000,47.0,9178.0,9186.4,9176.6,9184.8,1855.0,9181.2121293800539083557951482479784366576819407008
1590649500000,28.0,9185.8,9185.8,9182.0,9182.0,499.0,9184.2168336673346693386773547094188376753507014028
1590649800000,32.0,9180.0,9180.0,9174.1,9177.0,1216.0,9176.4310855263157894736842105263157894736842105263
